day,month,year,hour,ct,wd,ws,hc,ccp,cco,p,temp,dpTemp,vis,pw,relh
27,4,2023,22,,140,3.601108,,,,1009.658428,22,18,,0,78.04
27,4,2023,23,,190,2.57222,,,,1009.658428,21,18,,0,82.98
28,4,2023,0,,190,2.57222,,,,1009.654835,21,17,,0,77.9
28,4,2023,1,,150,1.028888,,,,1009.654835,21,17,,0,77.9
28,4,2023,2,,180,0.514444,,,,1009.654835,21,17,,0,77.9
28,4,2023,3,,220,2.057776,,,,1009.654835,20,17,,0,82.86
28,4,2023,4,,210,2.57222,,,,1009.654835,20,17,,0,82.86
28,4,2023,5,,230,1.543332,,,,1009.654835,19,18,,0,93.92
28,4,2023,6,,170,2.057776,,,,1009.654835,20,17,,0,82.86
28,4,2023,7,,0,0,,,,1009.654835,20,17,,0,82.86
28,4,2023,8,,260,1.028888,,,,1009.654835,19,18,,0,93.92
28,4,2023,9,,270,1.543332,,,,1009.651241,18,18,,0,100
28,4,2023,10,,280,2.57222,,,,1009.647648,18,18,,0,100
28,4,2023,11,,290,3.086664,,,,1009.647648,19,18,,0,93.92
28,4,2023,12,,260,1.543332,,,,1009.644054,21,17,,0,77.9
28,4,2023,13,,200,2.57222,,,,1009.644054,23,15,,0,60.67
28,4,2023,14,,200,2.57222,,,,1009.644054,24,15,,0,57.12
28,4,2023,15,,120,3.601108,1005.84,1,1,1009.647648,24,16,,0,60.9
28,4,2023,16,,120,5.658884,1066.8,1,1,1009.647648,25,17,,0,61.13
28,4,2023,17,,120,5.658884,1066.8,1,1,1009.647648,25,17,,0,61.13
28,4,2023,18,,120,5.658884,914.4,1,1,1009.647648,24,17,,0,64.91
28,4,2023,19,,110,5.658884,914.4,1,1,1009.647648,24,16,,0,60.9
28,4,2023,20,,130,3.601108,2133.6,3,3,1009.647648,22,16,,0,68.75
28,4,2023,21,,150,3.086664,2133.6,6,6,1009.647648,22,16,,0,68.75
28,4,2023,22,,150,3.086664,2438.4,6,6,1009.644054,22,16,,0,68.75
28,4,2023,23,,160,1.543332,3048,6,6,1009.644054,22,17,,0,73.27
29,4,2023,0,,,0.514444,3048,6,6,1009.640461,21,18,,0,82.98
29,4,2023,1,,180,1.028888,1219.2,6,6,1009.640461,20,19,,0,93.97
29,4,2023,2,,0,0,1219.2,3,3,1009.640461,20,18,,0,88.26
29,4,2023,3,,0,0,1097.28,3,3,1009.640461,19,19,,0,100
29,4,2023,4,,260,2.057776,1097.28,6,6,1009.640461,19,19,,0,100
29,4,2023,5,,0,0,792.48,3,3,1009.644054,19,18,,0,93.92
29,4,2023,6,,270,1.543332,1310.64,6,6,1009.644054,19,19,,0,100
29,4,2023,7,,280,0.514444,1310.64,6,6,1009.647648,20,19,,0,93.97
29,4,2023,8,,280,1.543332,1310.64,6,6,1009.647648,19,19,,0,100
29,4,2023,9,,0,0,1310.64,6,6,1009.644054,19,18,,0,93.92
29,4,2023,10,,,1.028888,822.96,1,1,1009.644054,18,18,,0,100
29,4,2023,11,,280,1.543332,,,,1009.640461,21,19,,0,88.34
29,4,2023,12,,300,2.057776,609.6,1,1,1009.636867,21,18,,0,82.98
29,4,2023,13,,310,2.057776,609.6,1,1,1009.636867,23,19,,0,78.19
29,4,2023,14,,320,2.57222,762,1,1,1009.636867,24,18,,0,69.14
29,4,2023,15,,350,4.629996,762,1,1,1009.640461,24,17,,0,64.91
29,4,2023,16,,350,5.14444,914.4,6,6,1009.644054,24,17,,0,64.91
29,4,2023,17,,360,4.629996,2133.6,6,6,1009.644054,25,17,,0,61.13
29,4,2023,18,,20,4.629996,2438.4,6,6,1009.647648,25,17,,0,61.13
29,4,2023,19,,360,4.629996,2133.6,6,6,1009.647648,24,17,,0,64.91
29,4,2023,20,,20,3.086664,2133.6,3,3,1009.644054,24,18,,0,69.14
29,4,2023,21,,10,2.57222,2133.6,3,3,1009.644054,23,18,,0,73.44
29,4,2023,22,,70,1.543332,2133.6,3,3,1009.644054,22,18,,0,78.04
29,4,2023,23,,10,1.543332,2438.4,6,6,1009.640461,22,18,,0,78.04
30,4,2023,0,,300,1.028888,2438.4,6,6,1009.640461,21,19,,0,88.34
30,4,2023,1,,,1.028888,609.6,6,6,1009.640461,21,19,,0,88.34
30,4,2023,2,,340,2.057776,762,6,6,1009.640461,22,21,,0,94.06
30,4,2023,3,,350,1.028888,2133.6,6,6,1009.640461,22,21,,0,94.06
30,4,2023,4,,340,2.57222,2133.6,6,6,1009.640461,22,20,,0,88.43
30,4,2023,5,,350,2.57222,2133.6,6,6,1009.640461,21,19,,0,88.34
30,4,2023,6,,310,1.543332,609.6,6,6,1009.644054,20,19,,0,93.97
30,4,2023,7,,320,1.543332,609.6,3,3,1009.644054,20,19,,0,93.97
30,4,2023,8,,330,1.543332,609.6,1,1,1009.644054,19,19,,0,100
30,4,2023,9,,320,3.086664,,,,1009.644054,19,18,,0,93.92
30,4,2023,10,,330,2.57222,,,,1009.644054,20,20,,0,100
30,4,2023,11,,340,3.086664,914.4,1,1,1009.644054,21,21,,0,100
30,4,2023,12,,330,2.57222,914.4,1,1,1009.640461,22,20,,0,88.43
30,4,2023,13,,350,3.601108,914.4,1,1,1009.640461,24,19,,0,73.61
30,4,2023,14,,350,5.14444,914.4,3,3,1009.644054,25,20,,0,73.78
30,4,2023,15,,350,5.658884,914.4,3,3,1009.644054,26,19,,0,65.33
30,4,2023,16,,340,5.658884,1066.8,3,3,1009.647648,26,19,,0,65.33
30,4,2023,17,,350,5.658884,1066.8,3,3,1009.651241,27,19,,0,61.58
30,4,2023,18,,10,6.687772,1219.2,3,3,1009.654835,26,18,,0,61.36
30,4,2023,19,,10,6.173328,1219.2,3,3,1009.654835,26,18,,0,61.36
30,4,2023,20,,360,5.658884,914.4,1,1,1009.654835,25,18,,0,65.12
30,4,2023,21,,10,5.14444,914.4,1,1,1009.654835,24,19,,0,73.61
30,4,2023,22,,10,4.115552,914.4,1,1,1009.654835,23,20,,0,83.21
30,4,2023,23,,10,4.115552,,,,1009.651241,23,21,,0,88.51
1,5,2023,0,,360,3.086664,1828.8,6,6,1009.651241,23,22,,0,94.1
1,5,2023,1,,350,2.057776,1828.8,6,6,1009.651241,22,22,,0,100
1,5,2023,2,,320,3.601108,1828.8,6,6,1009.651241,22,22,,0,100
1,5,2023,3,,320,2.057776,1828.8,6,6,1009.651241,22,22,,0,100
1,5,2023,4,,330,2.057776,2133.6,3,3,1009.651241,22,22,,0,100
1,5,2023,5,,300,2.057776,1524,3,3,1009.651241,22,22,,0,100
1,5,2023,6,,330,2.57222,1524,3,3,1009.654835,21,21,,0,100
1,5,2023,7,,310,3.086664,1524,3,3,1009.654835,21,21,,0,100
1,5,2023,8,,330,3.086664,2133.6,3,3,1009.654835,21,21,,0,100
1,5,2023,9,,340,3.601108,2133.6,3,3,1009.654835,21,21,,0,100
1,5,2023,10,,320,4.115552,609.6,1,1,1009.654835,21,21,,0,100
1,5,2023,11,,330,4.115552,,,,1009.654835,22,21,,0,94.06
1,5,2023,12,,340,5.14444,,,,1009.651241,23,21,,0,88.51
1,5,2023,13,,350,5.658884,,,,1009.651241,24,21,,0,83.32
1,5,2023,14,,350,5.14444,,,,1009.654835,26,19,,0,65.33
1,5,2023,15,,360,4.115552,,,,1009.658428,27,19,,0,61.58
1,5,2023,16,,360,2.057776,,,,1009.658428,27,18,,0,57.84
1,5,2023,17,,340,2.057776,914.4,1,1,1009.662022,28,18,,0,54.55
1,5,2023,18,,130,4.629996,1219.2,1,1,1009.662022,28,18,,0,54.55
1,5,2023,19,,120,4.115552,1219.2,1,1,1009.662022,27,18,,0,57.84
1,5,2023,20,,120,3.601108,1219.2,1,1,1009.662022,26,18,,0,61.36
1,5,2023,21,,150,3.086664,1219.2,1,1,1009.662022,24,20,,0,78.34
1,5,2023,22,,160,1.543332,,,,1009.658428,23,20,,0,83.21
1,5,2023,23,,210,1.543332,,,,1009.654835,20,19,,0,93.97
2,5,2023,0,,180,2.057776,,,,1009.654835,23,16,,0,64.69
2,5,2023,1,,170,2.057776,,,,1009.654835,23,18,,0,73.44
2,5,2023,2,,0,0,,,,1009.651241,22,18,,0,78.04
2,5,2023,3,,290,3.086664,,,,1009.651241,21,20,,0,94.01
2,5,2023,4,,300,2.057776,,,,1009.654835,20,19,,0,93.97
2,5,2023,5,,190,0.514444,2743.2,6,6,1009.654835,19,19,,0,100
2,5,2023,6,,220,1.543332,792.48,3,3,1009.654835,18,18,,0,100
2,5,2023,7,,,1.028888,701.04,3,3,1009.654835,19,19,,0,100
2,5,2023,8,,280,1.543332,914.4,3,3,1009.654835,19,19,,0,100
2,5,2023,9,,310,1.543332,914.4,1,1,1009.654835,19,19,,0,100
2,5,2023,10,,250,2.057776,,,,1009.654835,18,18,,0,100
2,5,2023,11,,270,2.57222,,,,1009.654835,20,20,,0,100
2,5,2023,12,,300,2.057776,1219.2,1,1,1009.651241,21,20,,0,94.01
2,5,2023,13,,310,2.057776,914.4,1,1,1009.654835,24,19,,0,73.61
2,5,2023,14,,340,2.057776,914.4,1,1,1009.654835,25,19,,0,69.33
2,5,2023,15,,340,2.057776,914.4,1,1,1009.658428,26,19,,0,65.33
2,5,2023,16,,360,3.086664,914.4,1,1,1009.662022,27,18,,0,57.84
2,5,2023,17,,20,2.057776,914.4,1,1,1009.662022,27,18,,0,57.84
2,5,2023,18,,110,5.14444,701.04,1,1,1009.662022,26,21,,0,73.95
2,5,2023,19,,120,5.14444,701.04,1,1,1009.662022,24,21,,0,83.32
2,5,2023,20,,110,4.629996,914.4,1,1,1009.662022,23,21,,0,88.51
2,5,2023,21,,120,3.086664,762,1,1,1009.662022,22,21,,0,94.06
2,5,2023,22,,120,3.086664,762,1,1,1009.658428,22,21,,0,94.06
2,5,2023,23,,140,3.086664,1524,6,6,1009.658428,22,22,,0,100
3,5,2023,0,,110,1.028888,762,3,3,1009.658428,22,22,,0,100
3,5,2023,1,,80,0.514444,518.16,6,6,1009.654835,22,22,,0,100
3,5,2023,2,,,1.028888,701.04,6,6,1009.654835,22,22,,0,100
3,5,2023,3,,0,0,914.4,3,3,1009.654835,22,22,,0,100
3,5,2023,4,,330,1.543332,914.4,3,3,1009.654835,22,22,,0,100
3,5,2023,5,,320,1.543332,396.24,3,3,1009.658428,22,22,,0,100
3,5,2023,6,,270,2.057776,,,,1009.658428,22,22,,0,100
3,5,2023,7,,300,2.57222,,,,1009.662022,22,22,,0,100
3,5,2023,8,,290,1.543332,,,,1009.665616,22,22,,0,100
3,5,2023,9,,30,2.57222,,,,1009.662022,21,21,,0,100
3,5,2023,10,,180,1.543332,,,,1009.658428,20,20,,0,100
3,5,2023,11,,,0.514444,609.6,1,1,1009.654835,22,22,,0,100
3,5,2023,12,,,1.028888,548.64,1,1,1009.651241,24,22,,0,88.59
3,5,2023,13,,120,3.086664,518.16,3,3,1009.651241,25,21,,0,78.48
3,5,2023,14,,110,4.629996,609.6,3,3,1009.651241,25,22,,0,83.44
3,5,2023,15,,100,4.629996,762,3,3,1009.654835,26,21,,0,73.95
3,5,2023,16,,120,4.629996,701.04,3,3,1009.658428,25,21,,0,78.48
3,5,2023,17,,110,3.601108,1066.8,3,3,1009.658428,26,20,,0,69.52
3,5,2023,18,,110,4.629996,914.4,3,3,1009.662022,25,20,,0,73.78
3,5,2023,19,,110,4.115552,914.4,3,3,1009.658428,25,21,,0,78.48
3,5,2023,20,,110,4.629996,1066.8,6,6,1009.658428,24,22,,0,88.59
3,5,2023,21,,110,4.115552,2133.6,6,6,1009.658428,23,21,,0,88.51
3,5,2023,22,,100,2.057776,2133.6,6,6,1009.658428,23,22,,0,94.1
3,5,2023,23,,,1.028888,2133.6,6,6,1009.658428,23,22,,0,94.1
4,5,2023,0,,,0.514444,3048,6,6,1009.658428,22,22,,0,100
4,5,2023,1,,,1.028888,457.2,3,3,1009.654835,23,22,,0,94.1
4,5,2023,2,,200,1.028888,1828.8,4.5,3.5,1009.654835,22.5,22,,0,97.05
4,5,2023,3,,210,2.057776,1219.2,6,6,1009.654835,22,22,,0,100
4,5,2023,4,,115,2.314998,1066.8,6,6,1009.653038,22,22,,0,100
4,5,2023,5,,250,2.057776,1219.2,6,6,1009.654835,22,22,,0,100
4,5,2023,6,,290,2.057776,914.4,6,6,1009.658428,21,21,,0,100
4,5,2023,7,,340,5.658884,914.4,6,6,1009.662022,21,21,,0,100
4,5,2023,8,,300,3.601108,914.4,6,6,1009.658428,22,22,,0,100
4,5,2023,9,,300,5.14444,914.4,6,6,1009.658428,21,21,,0,100
4,5,2023,10,,300,7.202216,3048,6,6,1009.658428,22,22,,0,100
4,5,2023,11,,300,6.173328,2438.4,6,3,1009.658428,22,22,,0,100
4,5,2023,12,,310,5.14444,2133.6,6,6,1009.654835,23,22,,0,94.1
4,5,2023,13,,320,4.629996,2438.4,6,6,1009.654835,25,22,,0,83.44
4,5,2023,14,,340,5.14444,2743.2,6,6,1009.654835,25,23,,0,88.67
4,5,2023,15,,350,4.629996,3048,8,8,1009.658428,26,23,,0,83.55
4,5,2023,16,,,1.028888,3048,8,8,1009.658428,26,22,,0,78.62
4,5,2023,17,,190,3.086664,3048,8,8,1009.658428,26,23,,0,83.55
4,5,2023,18,,110,3.086664,3048,6,6,1009.658428,26,22,,0,78.62
4,5,2023,19,,110,5.14444,3048,6,3,1009.658428,25,23,,0,88.67
4,5,2023,20,,130,3.086664,3048,6,3,1009.658428,25,22,,0,83.44
4,5,2023,21,,130,3.601108,3048,6,3,1009.654835,24,21,,0,83.32
4,5,2023,22,,120,3.086664,2438.4,6,3,1009.651241,24,21,,0,83.32
4,5,2023,23,,110,2.057776,2438.4,6,6,1009.651241,24,23,,0,94.14
5,5,2023,0,,150,2.57222,2133.6,6,6,1009.647648,24,23,,0,94.14
5,5,2023,1,,,1.028888,2133.6,6,6,1009.644054,24,23,,0,94.14
5,5,2023,2,,330,2.57222,2133.6,8,6,1009.640461,23,23,,0,100
5,5,2023,3,,360,1.543332,2133.6,8,6,1009.640461,23,23,,0,100
5,5,2023,4,,240,1.543332,2133.6,8,6,1009.644054,23,23,,0,100
5,5,2023,5,,220,1.028888,2133.6,8,6,1009.644054,23,23,,0,100
5,5,2023,6,,290,2.57222,3048,8,8,1009.647648,22,22,,0,100
5,5,2023,7,,320,2.57222,609.6,3,3,1009.647648,22,22,,0,100
5,5,2023,8,,330,2.57222,762,1,1,1009.647648,22,22,,0,100
5,5,2023,9,,310,2.57222,914.4,1,1,1009.647648,22,22,,0,100
5,5,2023,10,,340,3.086664,914.4,3,3,1009.644054,22,22,,0,100
5,5,2023,11,,170,0.514444,3048,6,6,1009.644054,23,23,,0,100
5,5,2023,12,,290,2.057776,3048,6,6,1009.640461,23,23,,0,100
5,5,2023,13,,60,1.543332,3048,6,6,1009.640461,24,23,,0,94.14
5,5,2023,14,,50,1.543332,3048,6,6,1009.640461,26,24,,0,88.75
5,5,2023,15,,80,2.057776,762,1,1,1009.647648,27,23,,0,78.76
5,5,2023,16,,300,3.086664,762,1,1,1009.647648,27,21,,0,69.71
5,5,2023,17,,350,4.629996,2438.4,6,6,1009.647648,26,22,,0,78.62
5,5,2023,18,,320,1.543332,2438.4,6,6,1009.647648,25,22,,0,83.44
5,5,2023,19,,140,3.601108,2438.4,6,6,1009.647648,25,23,,0,88.67
5,5,2023,20,,150,3.086664,2438.4,6,6,1009.647648,24,23,,0,94.14
5,5,2023,21,,130,2.57222,2438.4,6,6,1009.647648,24,24,,0,100
5,5,2023,22,,180,1.543332,2438.4,6,6,1009.644054,23,23,,0,100
5,5,2023,23,,120,2.057776,2438.4,6,6,1009.644054,23,23,,0,100
6,5,2023,0,,140,1.028888,2438.4,6,6,1009.640461,23,23,,0,100
6,5,2023,1,,200,2.057776,2438.4,6,6,1009.636867,23,23,,0,100
6,5,2023,2,,210,1.543332,3048,6,6,1009.636867,23,23,,0,100
6,5,2023,3,,80,2.057776,2438.4,6,6,1009.640461,23,23,,0,100
6,5,2023,4,,120,1.028888,2438.4,6,6,1009.640461,23,23,,0,100
6,5,2023,5,,200,1.028888,2438.4,6,6,1009.640461,23,23,,0,100
6,5,2023,6,,120,0.514444,2438.4,6,6,1009.644054,23,23,,0,100
6,5,2023,7,,340,1.028888,2438.4,6,6,1009.644054,23,23,,0,100
6,5,2023,8,,0,0,2438.4,6,6,1009.644054,23,23,,0,100
6,5,2023,9,,125,0.771666,2438.4,6,6,1009.644054,23,23,,0,100
6,5,2023,10,,260,1.028888,762,6,6,1009.640461,23,23,,0,100
6,5,2023,11,,320,2.57222,762,6,6,1009.640461,23,23,,0,100
6,5,2023,12,,330,4.887218,838.2,4.5,4.5,1009.642257,24.5,24,,0,97.095
6,5,2023,13,,350,5.658884,518.16,1,1,1009.644054,25,24,,0,94.19
6,5,2023,14,,340,6.173328,883.92,3,3,1009.644054,27,23,,0,78.76
6,5,2023,15,,350,4.629996,1097.28,6,6,1009.644054,27,23,,0,78.76
6,5,2023,16,,360,5.14444,1158.24,6,6,1009.647648,27,23,,0,78.76
6,5,2023,17,,360,5.14444,1219.2,3,3,1009.651241,28,23,,0,74.28
6,5,2023,18,,360,5.14444,1219.2,1,1,1009.651241,27,23,,0,78.76
6,5,2023,19,,350,4.115552,1219.2,1,1,1009.654835,27,23,,0,78.76
6,5,2023,20,,340,4.115552,,,,1009.654835,26,24,,0,88.75
6,5,2023,21,,350,4.629996,,,,1009.651241,25,23,,0,88.67
6,5,2023,22,,350,5.14444,,,,1009.651241,25,23,,0,88.67
6,5,2023,23,,350,5.658884,,,,1009.651241,24,24,,0,100
7,5,2023,0,,350,4.629996,,,,1009.651241,24,24,,0,100
7,5,2023,1,,360,3.086664,,,,1009.647648,24,24,,0,100
7,5,2023,2,,10,4.629996,,,,1009.647648,24,23,,0,94.14
7,5,2023,3,,20,4.115552,1341.12,1,1,1009.647648,24,24,,0,100
7,5,2023,4,,360,4.115552,304.8,1,1,1009.651241,24,24,,0,100
7,5,2023,5,,350,4.115552,609.6,8,8,1009.651241,24,23,,0,94.14
7,5,2023,6,,355,4.629996,792.48,8,7,1009.653038,24,23.5,,0,97.07
7,5,2023,7,,340,3.601108,701.04,8,8,1009.654835,24,24,,0,100
7,5,2023,8,,350,5.14444,762,6,6,1009.654835,24,24,,0,100
7,5,2023,9,,180,4.887218,670.56,4.5,4.5,1009.653038,24,23,,0,94.14
7,5,2023,10,,350,4.115552,609.6,3,3,1009.651241,24,24,,0,100
7,5,2023,11,,360,4.629996,1219.2,3,3,1009.647648,24,24,,0,100
7,5,2023,12,,340,6.173328,1219.2,3,3,1009.644054,25,23,,0,88.67
7,5,2023,13,,340,6.687772,1524,3,3,1009.647648,25,23,,0,88.67
7,5,2023,14,,340,6.173328,396.24,1,1,1009.647648,26,24,,0,88.75
7,5,2023,15,,340,6.173328,457.2,1,1,1009.651241,27,24,,0,83.66
7,5,2023,16,,360,5.14444,609.6,1,1,1009.654835,27,22,,0,74.11
7,5,2023,17,,360,5.14444,609.6,1,1,1009.654835,27,22,,0,74.11
7,5,2023,18,,360,6.173328,914.4,1,1,1009.658428,27,22,,0,74.11
7,5,2023,19,,360,5.658884,914.4,1,1,1009.658428,26,21,,0,73.95
7,5,2023,20,,360,5.14444,914.4,1,1,1009.658428,25,21,,0,78.48
7,5,2023,21,,350,5.14444,914.4,1,1,1009.658428,24,22,,0,88.59
7,5,2023,22,,360,5.658884,914.4,1,1,1009.654835,24,23,,0,94.14
7,5,2023,23,,360,5.14444,396.24,1,1,1009.654835,24,23,,0,94.14
8,5,2023,0,,360,4.629996,335.28,6,6,1009.654835,24,23,,0,94.14
8,5,2023,1,,350,4.629996,396.24,6,6,1009.654835,24,23,,0,94.14
8,5,2023,2,,350,3.601108,1066.8,6,6,1009.651241,24,24,,0,100
8,5,2023,3,,360,4.115552,640.08,6,6,1009.651241,24,23,,0,94.14
8,5,2023,4,,360,3.601108,640.08,8,8,1009.654835,24,24,,0,100
8,5,2023,5,,360,3.086664,640.08,8,8,1009.654835,24,24,,0,100
8,5,2023,6,,350,4.629996,365.76,8,8,1009.654835,24,24,,0,100
8,5,2023,7,,350,4.115552,1127.76,8,8,1009.658428,24,24,,0,100
8,5,2023,8,,350,3.601108,640.08,8,8,1009.658428,24,24,,0,100
8,5,2023,9,,10,5.658884,1219.2,3,3,1009.662022,24,24,,0,100
8,5,2023,10,,360,4.115552,1219.2,3,3,1009.658428,24,24,,0,100
8,5,2023,11,,360,4.115552,2133.6,6,6,1009.654835,24,24,,0,100
8,5,2023,12,,360,4.629996,2133.6,6,6,1009.654835,25,24,,0,94.19
8,5,2023,13,,350,4.115552,2438.4,6,6,1009.654835,25,24,,0,94.19
8,5,2023,14,,360,3.601108,3048,6,6,1009.654835,26,24,,0,88.75
8,5,2023,15,,10,3.086664,3048,6,6,1009.654835,26,24,,0,88.75
8,5,2023,16,,350,3.601108,3048,6,6,1009.658428,27,23,,0,78.76
8,5,2023,17,,330,4.629996,3048,6,6,1009.662022,27,23,,0,78.76
8,5,2023,18,,150,7.202216,609.6,6,6,1009.658428,25,22,,0,83.44
8,5,2023,19,,140,5.658884,853.44,3,3,1009.658428,24,22,,0,88.59
8,5,2023,20,,150,5.14444,914.4,3,3,1009.654835,24,21,,0,83.32
8,5,2023,21,,150,4.629996,914.4,1,1,1009.654835,22,21,,0,94.06
8,5,2023,22,,140,4.115552,548.64,1,1,1009.651241,22,21,,0,94.06
8,5,2023,23,,160,5.14444,609.6,6,6,1009.651241,22,20,,0,88.43
9,5,2023,0,,160,4.629996,548.64,6,6,1009.647648,22,20,,0,88.43
9,5,2023,1,,170,4.115552,609.6,6,6,1009.647648,22,21,,0,94.06
9,5,2023,2,,180,2.57222,762,6,6,1009.647648,21,21,,0,100
9,5,2023,3,,190,3.601108,731.52,6,6,1009.644054,21,21,,0,100
9,5,2023,4,,180,3.601108,914.4,6,6,1009.647648,21,20,,0,94.01
9,5,2023,5,,170,3.601108,914.4,6,6,1009.647648,21,18,,0,82.98
9,5,2023,6,,180,4.115552,914.4,6,6,1009.651241,21,18,,0,82.98
9,5,2023,7,,180,4.115552,975.36,6,6,1009.651241,21,18,,0,82.98
9,5,2023,8,,200,2.57222,853.44,6,6,1009.647648,21,18,,0,82.98
9,5,2023,9,,160,3.601108,975.36,6,6,1009.647648,21,15,,0,68.55
9,5,2023,10,,170,3.086664,914.4,3,3,1009.644054,20,15,,0,72.92
9,5,2023,11,,170,4.115552,2133.6,3,3,1009.640461,20,12,,0,59.97
9,5,2023,12,,170,3.086664,2438.4,6,6,1009.636867,20,13,,0,64.04
9,5,2023,13,,,3.086664,2438.4,6,6,1009.636867,22,10,,0,46.43
9,5,2023,14,,120,3.086664,914.4,3,3,1009.640461,23,12,,0,49.9
9,5,2023,15,,140,2.057776,2133.6,6,6,1009.640461,23,11,,0,46.71
9,5,2023,16,,140,5.658884,2133.6,3,3,1009.644054,24,13,,0,50.17
9,5,2023,17,,120,5.14444,2133.6,3,3,1009.644054,23,13,,0,53.29
9,5,2023,18,,140,4.115552,2438.4,3,3,1009.647648,24,13,,0,50.17
9,5,2023,19,,130,3.601108,2438.4,6,6,1009.647648,22,12,,0,53.03
9,5,2023,20,,130,3.601108,2438.4,6,6,1009.644054,22,13,,0,56.63
9,5,2023,21,,150,3.086664,2438.4,6,6,1009.644054,22,13,,0,56.63
9,5,2023,22,,160,2.57222,3048,6,6,1009.644054,22,14,,0,60.44
9,5,2023,23,,200,1.028888,3048,6,6,1009.644054,19,15,,0,77.6
10,5,2023,0,,200,0.514444,3048,6,6,1009.640461,18,16,,0,88.09
10,5,2023,1,,,0.514444,3048,6,6,1009.636867,19,17,,0,88.18
10,5,2023,2,,280,1.543332,609.6,6,6,1009.636867,19,17,,0,88.18
10,5,2023,3,,250,2.057776,609.6,6,6,1009.640461,19,17,,0,88.18
10,5,2023,4,,260,1.543332,762,3,3,1009.644054,17,15,,0,88
10,5,2023,5,,270,3.086664,762,6,6,1009.644054,18,17,,0,93.88
10,5,2023,6,,270,2.57222,762,6,6,1009.644054,18,16,,0,88.09
10,5,2023,7,,180,1.028888,762,3,3,1009.647648,17,16,,0,93.83
10,5,2023,8,,,0.514444,457.2,1,1,1009.647648,16,16,,0,100
10,5,2023,9,,280,2.57222,457.2,1,1,1009.647648,17,16,,0,93.83
10,5,2023,10,,300,3.086664,609.6,1,1,1009.644054,17,16,,0,93.83
10,5,2023,11,,290,2.057776,,,,1009.640461,19,17,,0,88.18
10,5,2023,12,,270,2.57222,1219.2,1,1,1009.640461,20,16,,0,77.75
10,5,2023,13,,280,2.057776,1219.2,1,1,1009.640461,21,16,,0,73.09
10,5,2023,14,,330,2.57222,1371.6,1,1,1009.644054,23,16,,0,64.69
10,5,2023,15,,350,3.086664,1219.2,1,1,1009.647648,24,15,,0,57.12
10,5,2023,16,,360,3.601108,1219.2,3,3,1009.651241,25,16,,0,57.36
10,5,2023,17,,10,3.086664,1371.6,3,3,1009.654835,25,16,,0,57.36
10,5,2023,18,,210,3.601108,1493.52,6,6,1009.651241,23,16,,0,64.69
10,5,2023,19,,140,4.629996,1493.52,6,6,1009.654835,22,16,,0,68.75
10,5,2023,20,,160,4.115552,1463.04,6,6,1009.654835,22,16,,0,68.75
10,5,2023,21,,140,3.086664,1493.52,3,3,1009.651241,21,16,,0,73.09
10,5,2023,22,,190,1.543332,1676.4,3,3,1009.651241,20,16,,0,77.75
10,5,2023,23,,,1.028888,,,,1009.651241,19,16,,0,82.74
11,5,2023,0,,,1.028888,,,,1009.651241,17,17,,0,100
11,5,2023,1,,,1.028888,,,,1009.651241,17,17,,0,100
11,5,2023,2,,190,1.543332,1066.8,3,3,1009.651241,18,17,,0,93.88
11,5,2023,3,,190,3.086664,1219.2,3,3,1009.651241,19,16,,0,82.74
11,5,2023,4,,190,2.57222,1219.2,6,6,1009.651241,19,15,,0,77.6
11,5,2023,5,,230,1.028888,1219.2,3,3,1009.654835,18,16,,0,88.09
11,5,2023,6,,280,1.028888,1219.2,1,1,1009.654835,17,16,,0,93.83
11,5,2023,7,,270,1.543332,1219.2,1,1,1009.658428,17,16,,0,93.83
11,5,2023,8,,250,2.057776,,,,1009.658428,16,15,,0,93.79
11,5,2023,9,,240,3.086664,,,,1009.654835,16,15,,0,93.79
11,5,2023,10,,10,2.057776,,,,1009.654835,16,14,,0,87.92
11,5,2023,11,,230,2.57222,,,,1009.651241,18,13,,0,72.56
11,5,2023,12,,190,3.086664,,,,1009.651241,20,11,,0,56.13
11,5,2023,13,,190,6.173328,,,,1009.651241,20,10,,0,52.51
11,5,2023,14,,180,5.14444,,,,1009.651241,22,11,,0,49.64
11,5,2023,15,,190,4.629996,914.4,1,1,1009.651241,22,10,,0,46.43
11,5,2023,16,,190,6.173328,1066.8,1,1,1009.651241,22,10,,0,46.43
11,5,2023,17,,160,7.202216,1219.2,1,1,1009.654835,22,10,,0,46.43
11,5,2023,18,,160,6.173328,1219.2,1,1,1009.654835,21,11,,0,52.77
11,5,2023,19,,150,7.202216,1371.6,1,1,1009.654835,21,12,,0,56.38
11,5,2023,20,,170,4.115552,,,,1009.651241,20,12,,0,59.97
11,5,2023,21,,180,4.115552,,,,1009.651241,20,11,,0,56.13
11,5,2023,22,,180,4.115552,,,,1009.647648,19,11,,0,59.74
11,5,2023,23,,190,4.629996,,,,1009.644054,19,11,,0,59.74
12,5,2023,0,,200,2.57222,,,,1009.644054,18,10,,0,59.5
12,5,2023,1,,160,2.57222,,,,1009.644054,19,9,,0,52.25
12,5,2023,2,,190,3.601108,,,,1009.644054,18,10,,0,59.5
12,5,2023,3,,170,4.115552,,,,1009.644054,18,9,,0,55.63
12,5,2023,4,,190,4.629996,,,,1009.644054,17,10,,0,63.38
12,5,2023,5,,210,4.629996,1432.56,3,3,1009.644054,18,11,,0,63.6
