,,26,0S,,50.0W,,UA_ID:,999,99  SF,_ID:,66666,OS_ID:,,VER,SION: 2,1112,CCVR_S,ub TEMP_,Sub,,,,,,,
23,5,5,125,1,-1.8,0.053,-9,-9,-999,41,7.3,0.3147,0.5,1,1,999,14,297.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,5,5,125,2,-15.3,0.21,-9,-9,-999,230,54.2,0.357,0.5,1,2.6,332,14,296.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,5,5,125,3,-4.8,0.093,-9,-9,-999,77,15.3,0.5637,0.5,1,1.5,5,14,296.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,5,5,125,4,-3.5,0.075,-9,-9,-999,50,11.1,0.2594,0.5,1,1.5,241,14,296.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,5,5,125,5,-1.5,0.048,-9,-9,-999,26,7,0.2231,0.5,1,1,218,14,296.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,5,5,125,6,-13.9,0.189,-9,-9,-999,198,44,0.2817,0.5,1,2.6,294,14,295.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,5,5,125,7,-14,0.142,-9,-9,-999,128,18.3,0.357,0.5,1,2.6,323,14,295.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,5,5,125,8,-2.9,0.275,-9,-9,-999,347,655.7,0.357,0.5,0.43,2.6,334,14,295.1,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,5,5,125,9,43.7,0.305,0.656,0.005,232,405,-58.6,0.2817,0.5,0.26,2.6,313,14,295.1,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,5,5,125,10,85.3,0.389,1.064,0.005,508,581,-61.9,0.357,0.5,0.21,3.1,339,14,295.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,5,5,125,11,103,0.115,1.28,0.005,734,211,-1.3,0.3103,0.5,0.19,0.5,173,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,5,5,125,12,117.1,0.284,1.47,0.005,978,363,-17.6,0.2817,0.5,0.19,2.1,290,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,5,5,125,13,120.6,0.219,1.565,0.005,1147,247,-7.8,0.2401,0.5,0.19,1.5,63,14,297.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,5,5,125,14,113.3,0.217,1.567,0.005,1226,243,-8.2,0.2401,0.5,0.19,1.5,51,14,299.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,5,5,125,15,102.6,0.27,1.543,0.005,1293,338,-17.4,0.2401,0.5,0.2,2.1,85,14,300.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,5,5,125,16,68.7,0.362,1.365,0.005,1335,522,-62,0.2817,0.5,0.22,3.1,304,14,300.1,2,0,0,70,1010,1,NAD-SFC,NoSubs
23,5,5,125,17,27.2,0.516,1.006,0.005,1350,890,-455.5,0.357,0.5,0.31,4.6,350,14,299.1,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,5,5,125,18,-3.9,0.082,-9,-9,-999,486,12.8,0.357,0.5,0.62,1.5,317,14,298.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,5,5,125,19,-28.2,0.323,-9,-9,-999,440,107.3,0.3103,0.5,1,3.6,143,14,298.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,5,5,125,20,-22.4,0.255,-9,-9,-999,312,67,0.3103,0.5,1,3.1,147,14,297.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,5,5,125,21,-13.1,0.15,-9,-9,-999,144,23,0.282,0.5,1,2.6,129,14,297.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,5,5,125,22,-3.6,0.072,-9,-9,-999,49,9.5,0.2231,0.5,1,1.5,182,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,5,5,125,23,-7.7,0.108,-9,-9,-999,85,14.6,0.282,0.5,1,2.1,124,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,5,5,125,24,-1.8,0.053,-9,-9,-999,30,7.2,0.3103,0.5,1,1,138,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,5,6,126,1,-7,0.101,-9,-9,-999,78,13.3,0.2231,0.5,1,2.1,205,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,5,6,126,2,-3.6,0.072,-9,-9,-999,47,9.5,0.2231,0.5,1,1.5,212,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,5,6,126,3,-7.2,0.103,-9,-9,-999,80,13.7,0.2401,0.5,1,2.1,77,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,5,6,126,4,-1.7,0.051,-9,-9,-999,28,6.9,0.282,0.5,1,1,123,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,5,6,126,5,-1.6,0.048,-9,-9,-999,25,6.4,0.2231,0.5,1,1,200,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,5,6,126,6,-0.4,0.026,-9,-9,-999,10,3.5,0.282,0.5,1,0.5,118,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,5,6,126,7,-1.9,0.055,-9,-9,-999,31,7.6,0.357,0.5,1,1,342,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,5,6,126,8,4.1,-9,-9,-9,60,-999,-99999,0.3147,0.5,0.43,0,0,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,5,6,126,9,43.2,0.154,0.665,0.005,245,146,-7.7,0.282,0.5,0.26,1,127,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,5,6,126,10,77.6,0.163,0.98,0.005,437,157,-5,0.2594,0.5,0.21,1,262,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,5,6,126,11,102.4,0.345,1.197,0.006,603,486,-36,0.357,0.5,0.19,2.6,322,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,5,6,126,12,128.4,0.599,1.396,0.006,764,1111,-150.4,0.357,0.5,0.19,5.1,329,14,297.6,2,0,0,97,1010,4,NAD-SFC,NoSubs
23,5,6,126,13,132.1,0.66,1.478,0.005,882,1283,-195.6,0.357,0.5,0.19,5.7,354,14,298.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,5,6,126,14,125.2,0.709,1.5,0.005,972,1430,-256.4,0.357,0.5,0.19,6.2,340,14,300.1,2,0,0,79,1010,3,NAD-SFC,NoSubs
23,5,6,126,15,94.1,0.54,1.391,0.007,1032,983,-150.6,0.357,0.5,0.2,4.6,348,14,300.1,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,5,6,126,16,64.7,0.659,1.244,0.005,1072,1281,-397.8,0.5637,0.5,0.22,5.1,3,14,300.1,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,5,6,126,17,27.7,0.646,0.943,0.005,1091,1248,-878.7,0.5637,0.5,0.31,5.1,2,14,301.1,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,5,6,126,18,-55.9,0.597,-9,-9,-999,1112,343.1,0.5637,0.5,0.62,5.1,1,14,300.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,5,6,126,19,-41.1,0.39,-9,-9,-999,626,129.8,0.357,0.5,1,4.1,354,14,300.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,5,6,126,20,-999,-9,-9,-9,-999,-999,-99999,0.357,0.5,1,4.1,343,14,299.1,2,0,0,89,1010,99,NAD-SFC,NoSubs
23,5,6,126,21,-999,-9,-9,-9,-999,-999,-99999,0.357,0.5,1,4.6,348,14,298.1,2,0,0,89,1010,99,NAD-SFC,NoSubs
23,5,6,126,22,-999,-9,-9,-9,-999,-999,-99999,0.357,0.5,1,5.1,351,14,298.1,2,0,0,89,1010,99,NAD-SFC,NoSubs
23,5,6,126,23,-999,-9,-9,-9,-999,-999,-99999,0.357,0.5,1,5.7,351,14,297.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,5,6,126,24,-999,-9,-9,-9,-999,-999,-99999,0.357,0.5,1,4.6,348,14,297.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,5,7,127,1,-999,-9,-9,-9,-999,-999,-99999,0.5637,0.5,1,3.1,4,14,297.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,5,7,127,2,-999,-9,-9,-9,-999,-999,-99999,0.5637,0.5,1,4.6,8,14,297.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,5,7,127,3,-48.3,0.454,-9,-9,-999,734,174.2,0.5637,0.5,1,4.1,22,14,297.1,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,5,7,127,4,-48.3,0.454,-9,-9,-999,734,174.2,0.5637,0.5,1,4.1,1,14,297.1,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,5,7,127,5,-29.8,0.409,-9,-9,-999,630,207.4,0.357,0.5,1,4.1,353,14,297.1,2,0,0,94,1010,8,NAD-SFC,NoSubs
23,5,7,127,6,-34.1,0.469,-9,-9,-999,769,271.8,0.357,0.5,1,4.6,357,14,297.1,2,0,0,97,1010,8,NAD-SFC,NoSubs
23,5,7,127,7,-25.3,0.348,-9,-9,-999,504,150.1,0.357,0.5,1,3.6,345,14,297.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,5,7,127,8,4.1,0.558,0.239,0.007,119,1001,-3805.2,0.357,0.5,0.44,5.1,352,14,297.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,5,7,127,9,46,0.555,0.705,0.007,274,994,-335.6,0.3103,0.5,0.26,5.1,176,14,297.1,2,0,0,94,1010,4,NAD-SFC,NoSubs
23,5,7,127,10,84.8,0.487,1,0.008,425,821,-122.6,0.357,0.5,0.21,4.1,354,14,297.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,5,7,127,11,112.9,0.545,1.211,0.007,567,963,-128.8,0.357,0.5,0.19,4.6,358,14,297.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,5,7,127,12,129.3,0.71,1.357,0.005,696,1433,-249,0.357,0.5,0.19,6.2,336,14,298.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,5,7,127,13,132.8,0.762,1.437,0.005,807,1592,-299.6,0.357,0.5,0.19,6.7,337,14,298.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,5,7,127,14,122.5,0.708,1.483,0.005,960,1437,-261.3,0.357,0.5,0.19,6.2,344,14,299.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,5,7,127,15,101.1,0.704,1.446,0.005,1079,1418,-310.7,0.357,0.5,0.2,6.2,339,14,300.1,2,0,0,84,1010,1,NAD-SFC,NoSubs
23,5,7,127,16,67.3,0.582,1.287,0.007,1144,1085,-264.6,0.357,0.5,0.23,5.1,356,14,300.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,5,7,127,17,23.9,0.567,0.913,0.007,1149,1026,-687.8,0.357,0.5,0.31,5.1,358,14,300.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,5,7,127,18,-61.1,0.645,-9,-9,-999,1240,394.9,0.357,0.5,0.63,6.2,359,14,300.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,5,7,127,19,-61.7,0.583,-9,-9,-999,1074,289.4,0.357,0.5,1,5.7,356,14,299.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,5,7,127,20,-54.3,0.512,-9,-9,-999,886,222.6,0.357,0.5,1,5.1,359,14,298.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,5,7,127,21,-54.5,0.512,-9,-9,-999,879,221.7,0.357,0.5,1,5.1,351,14,297.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,5,7,127,22,-62,0.583,-9,-9,-999,1066,287.2,0.357,0.5,1,5.7,358,14,297.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,5,7,127,23,-54.5,0.512,-9,-9,-999,885,221.7,0.357,0.5,1,5.1,356,14,297.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,5,7,127,24,-46.8,0.533,-9,-9,-999,933,291.6,0.5637,0.5,1,4.6,3,14,297.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,5,8,128,1,-40.5,0.461,-9,-9,-999,757,218.3,0.357,0.5,1,4.6,353,14,297.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,5,8,128,2,-29.6,0.337,-9,-9,-999,482,116.8,0.357,0.5,1,3.6,348,14,297.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,5,8,128,3,-35.1,0.401,-9,-9,-999,608,164.7,0.357,0.5,1,4.1,357,14,297.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,5,8,128,4,-25.3,0.348,-9,-9,-999,495,150.1,0.357,0.5,1,3.6,359,14,297.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,5,8,128,5,-20.6,0.284,-9,-9,-999,365,99.6,0.357,0.5,1,3.1,357,14,297.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,5,8,128,6,-34.1,0.469,-9,-9,-999,770,271.8,0.357,0.5,1,4.6,346,14,297.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,5,8,128,7,-29.8,0.409,-9,-9,-999,632,207.4,0.357,0.5,1,4.1,349,14,297.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,5,8,128,8,3.3,0.396,0.221,0.006,119,598,-1707,0.357,0.5,0.44,3.6,346,14,297.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,5,8,128,9,45.1,0.724,0.794,0.01,400,1479,-759,0.5637,0.5,0.26,5.7,10,14,297.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,5,8,128,10,84.1,0.549,1.152,0.008,655,1011,-177.3,0.5637,0.5,0.21,4.1,4,14,297.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,5,8,128,11,101.6,0.492,1.28,0.007,745,833,-105.5,0.357,0.5,0.19,4.1,356,14,297.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,5,8,128,12,116,0.545,1.379,0.008,816,965,-125.9,0.357,0.5,0.19,4.6,356,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,5,8,128,13,119,0.496,1.441,0.008,906,843,-92.6,0.357,0.5,0.19,4.1,354,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,5,8,128,14,111.4,0.445,1.449,0.008,984,716,-71.3,0.357,0.5,0.19,3.6,359,14,299.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,5,8,128,15,92.4,0.439,1.388,0.008,1044,698,-82.5,0.5637,0.5,0.2,3.1,6,14,299.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,5,8,128,16,63.5,0.43,1.241,0.008,1085,677,-112.7,0.357,0.5,0.23,3.6,346,14,300.1,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,5,8,128,17,25.9,0.516,0.925,0.008,1100,887,-476.8,0.357,0.5,0.32,4.6,328,14,300.1,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,5,8,128,18,-55.2,0.735,-9,-9,-999,1511,648.2,0.3103,0.5,0.64,7.2,152,14,298.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,5,8,128,19,-57.4,0.561,-9,-9,-999,1044,277.8,0.3103,0.5,1,5.7,136,14,297.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,5,8,128,20,-50.4,0.493,-9,-9,-999,839,214.4,0.3103,0.5,1,5.1,149,14,297.1,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,5,8,128,21,-46.4,0.432,-9,-9,-999,686,157.1,0.3103,0.5,1,4.6,155,14,295.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,5,8,128,22,-39.8,0.372,-9,-9,-999,547,116.1,0.3103,0.5,1,4.1,142,14,295.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,5,8,128,23,-44.1,0.499,-9,-9,-999,847,254.3,0.3103,0.5,1,5.1,161,14,295.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,5,8,128,24,-39.1,0.442,-9,-9,-999,709,199.4,0.3103,0.5,1,4.6,162,14,295.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,5,9,129,1,-33.9,0.384,-9,-9,-999,573,150,0.3103,0.5,1,4.1,172,14,295.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,5,9,129,2,-10.8,0.126,-9,-9,-999,203,16.5,0.2231,0.5,1,2.6,185,14,294.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,5,9,129,3,-25.8,0.291,-9,-9,-999,376,85.8,0.2231,0.5,1,3.6,193,14,294.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,5,9,129,4,-25.8,0.291,-9,-9,-999,376,85.8,0.2231,0.5,1,3.6,185,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,5,9,129,5,-28.5,0.322,-9,-9,-999,438,105.2,0.3103,0.5,1,3.6,169,14,294.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,5,9,129,6,-30.9,0.348,-9,-9,-999,493,123.4,0.2231,0.5,1,4.1,183,14,294.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,5,9,129,7,-34,0.383,-9,-9,-999,569,149.3,0.3103,0.5,1,4.1,176,14,294.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,5,9,129,8,2.3,0.256,0.209,0.005,142,321,-657.1,0.2231,0.5,0.44,2.6,196,14,294.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,5,9,129,9,41,0.406,0.856,0.009,551,622,-147.5,0.3103,0.5,0.26,3.6,165,14,294.1,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,5,9,129,10,82.1,0.375,1.133,0.009,638,552,-57.8,0.3103,0.5,0.21,3.1,166,14,293.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,5,9,129,11,110.2,0.478,1.307,0.008,731,792,-89.2,0.3103,0.5,0.19,4.1,171,14,293.1,2,0,0,60,1010,3,NAD-SFC,NoSubs
23,5,9,129,12,113.6,0.384,1.369,0.008,814,579,-45,0.3103,0.5,0.19,3.1,166,14,293.1,2,0,0,64,1010,6,NAD-SFC,NoSubs
23,5,9,129,13,117.3,0.387,1.418,0.007,877,577,-44.4,0.3147,0.5,0.19,3.1,999,14,295.1,2,0,0,46,1010,6,NAD-SFC,NoSubs
23,5,9,129,14,121.4,0.378,1.467,0.006,938,558,-40.1,0.282,0.5,0.19,3.1,116,14,296.1,2,0,0,50,1010,3,NAD-SFC,NoSubs
23,5,9,129,15,90.6,0.283,1.35,0.006,980,366,-22.5,0.3103,0.5,0.2,2.1,142,14,296.1,2,0,0,47,1010,6,NAD-SFC,NoSubs
23,5,9,129,16,66.8,0.622,1.233,0.005,1011,1176,-323.8,0.3103,0.5,0.23,5.7,140,14,297.1,2,0,0,50,1010,3,NAD-SFC,NoSubs
23,5,9,129,17,23.7,0.534,0.876,0.005,1021,946,-578,0.282,0.5,0.32,5.1,118,14,296.1,2,0,0,53,1010,3,NAD-SFC,NoSubs
23,5,9,129,18,-35.4,0.381,-9,-9,-999,585,140.6,0.3103,0.5,0.64,4.1,144,14,297.1,2,0,0,50,1010,3,NAD-SFC,NoSubs
23,5,9,129,19,-27.6,0.313,-9,-9,-999,423,99.6,0.282,0.5,1,3.6,128,14,295.1,2,0,0,53,1010,6,NAD-SFC,NoSubs
23,5,9,129,20,-27.6,0.313,-9,-9,-999,419,99.6,0.282,0.5,1,3.6,127,14,295.1,2,0,0,57,1010,6,NAD-SFC,NoSubs
23,5,9,129,21,-22.5,0.255,-9,-9,-999,310,66.2,0.3103,0.5,1,3.1,153,14,295.1,2,0,0,57,1010,6,NAD-SFC,NoSubs
23,5,9,129,22,-14.2,0.161,-9,-9,-999,159,26.5,0.3103,0.5,1,2.6,160,14,295.1,2,0,0,60,1010,6,NAD-SFC,NoSubs
23,5,9,129,23,-1.6,0.048,-9,-9,-999,40,6.3,0.2231,0.5,1,1,199,14,292.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,5,9,129,24,-0.4,0.024,-9,-9,-999,9,3.2,0.2231,0.5,1,0.5,203,14,291.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,5,10,130,1,-0.5,0.026,-9,-9,-999,10,3.6,0.3147,0.5,1,0.5,999,14,292.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,5,10,130,2,-4,0.077,-9,-9,-999,51,10.3,0.2817,0.5,1,1.5,285,14,292.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,5,10,130,3,-7.5,0.105,-9,-9,-999,82,14,0.2594,0.5,1,2.1,246,14,292.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,5,10,130,4,-4.1,0.075,-9,-9,-999,50,9.2,0.2594,0.5,1,1.5,258,14,290.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,5,10,130,5,-21.3,0.237,-9,-9,-999,278,56.7,0.2594,0.5,1,3.1,266,14,291.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,5,10,130,6,-11.5,0.13,-9,-9,-999,119,17.3,0.2594,0.5,1,2.6,266,14,291.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,5,10,130,7,-1.7,0.048,-9,-9,-999,30,5.8,0.2231,0.5,1,1,180,14,290.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,5,10,130,8,-0.3,0.026,-9,-9,-999,10,5.9,0.3147,0.5,0.45,0.5,999,14,289.1,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,5,10,130,9,39.2,0.303,0.642,0.005,243,400,-63.8,0.2817,0.5,0.26,2.6,284,14,290.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,5,10,130,10,78.6,0.366,1.072,0.005,565,530,-56,0.2817,0.5,0.21,3.1,303,14,290.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,5,10,130,11,107.5,0.281,1.441,0.005,1003,362,-18.7,0.2817,0.5,0.2,2.1,295,14,292.1,2,0,0,88,1010,1,NAD-SFC,Sub_CC
23,5,10,130,12,124,0.332,1.585,0.005,1158,459,-26.6,0.2817,0.5,0.19,2.6,270,14,293.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,5,10,130,13,127.7,0.286,1.635,0.006,1235,369,-16.6,0.2817,0.5,0.19,2.1,278,14,294.1,2,0,0,73,1010,1,NAD-SFC,NoSubs
23,5,10,130,14,119.1,0.349,1.627,0.007,1304,495,-32.2,0.357,0.5,0.19,2.6,328,14,296.1,2,0,0,65,1010,1,NAD-SFC,NoSubs
23,5,10,130,15,97.6,0.392,1.543,0.009,1358,590,-55.8,0.357,0.5,0.2,3.1,352,14,297.1,2,0,0,57,1010,1,NAD-SFC,NoSubs
23,5,10,130,16,66.5,0.431,1.374,0.011,1406,679,-108.4,0.357,0.5,0.23,3.6,357,14,298.1,2,0,0,57,1010,3,NAD-SFC,NoSubs
23,5,10,130,17,23.9,0.407,0.982,0.012,1428,625,-254.9,0.5637,0.5,0.32,3.1,7,14,298.1,2,0,0,57,1010,3,NAD-SFC,NoSubs
23,5,10,130,18,-23.5,0.298,-9,-9,-999,398,101.5,0.2231,0.5,0.65,3.6,215,14,296.1,2,0,0,65,1010,6,NAD-SFC,NoSubs
23,5,10,130,19,-39.1,0.442,-9,-9,-999,706,199.4,0.3103,0.5,1,4.6,136,14,295.1,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,5,10,130,20,-33.9,0.384,-9,-9,-999,573,150,0.3103,0.5,1,4.1,162,14,295.1,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,5,10,130,21,-24.4,0.236,-9,-9,-999,291,48.8,0.3103,0.5,1,3.1,143,14,294.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,5,10,130,22,-3.9,0.072,-9,-9,-999,88,8.8,0.2231,0.5,1,1.5,188,14,293.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,5,10,130,23,-2,0.053,-9,-9,-999,30,6.7,0.3147,0.5,1,1,999,14,292.1,2,0,0,83,1010,3,NAD-SFC,Sub_CC
23,5,10,130,24,-2,0.053,-9,-9,-999,29,6.6,0.3147,0.5,1,1,999,14,290.1,2,0,0,100,1010,3,NAD-SFC,Sub_CC
23,5,11,131,1,-999,-9,-9,-9,-999,-999,-99999,0.3147,0.5,1,1,999,14,290.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,5,11,131,2,-3.9,0.072,-9,-9,-999,47,8.8,0.2231,0.5,1,1.5,187,14,291.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,5,11,131,3,-21.2,0.204,-9,-9,-999,221,36,0.2231,0.5,1,3.1,186,14,292.1,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,5,11,131,4,-10.9,0.126,-9,-9,-999,109,16.4,0.2231,0.5,1,2.6,195,14,292.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,5,11,131,5,-1.8,0.05,-9,-9,-999,30,6.2,0.2594,0.5,1,1,232,14,291.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,5,11,131,6,-1.9,0.051,-9,-9,-999,28,6.2,0.2817,0.5,1,1,278,14,290.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,5,11,131,7,-4.2,0.075,-9,-9,-999,50,9.1,0.2594,0.5,1,1.5,267,14,290.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,5,11,131,8,-999,-9,-9,-9,-999,-999,-99999,0.2594,0.5,0.45,2.1,249,14,289.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,5,11,131,9,-999,-9,-9,-9,-999,-999,-99999,0.2594,0.5,0.27,3.1,244,14,289.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,5,11,131,10,-999,-9,-9,-9,-999,-999,-99999,0.5637,0.5,0.21,2.1,6,14,289.1,2,0,0,88,1010,99,NAD-SFC,NoSubs
23,5,11,131,11,-999,-9,-9,-9,-999,-999,-99999,0.2594,0.5,0.2,2.6,235,14,291.1,2,0,0,73,1010,99,NAD-SFC,NoSubs
23,5,11,131,12,-999,-9,-9,-9,-999,-999,-99999,0.2231,0.5,0.19,3.1,193,14,293.1,2,0,0,56,1010,99,NAD-SFC,NoSubs
23,5,11,131,13,-999,-9,-9,-9,-999,-999,-99999,0.2231,0.5,0.19,6.2,193,14,293.1,2,0,0,53,1010,99,NAD-SFC,NoSubs
23,5,11,131,14,-999,-9,-9,-9,-999,-999,-99999,0.3103,0.5,0.19,5.1,177,14,295.1,2,0,0,50,1010,99,NAD-SFC,NoSubs
23,5,11,131,15,96.2,0.484,-9,-9,-999,808,-106.2,0.2231,0.5,0.2,4.6,195,14,295.1,2,0,0,46,1010,1,NAD-SFC,NoSubs
23,5,11,131,16,62.5,0.619,-9,-9,-999,1168,-342.1,0.2231,0.5,0.23,6.2,192,14,295.1,2,0,0,46,1010,1,NAD-SFC,NoSubs
23,5,11,131,17,19.4,0.761,-9,-9,-999,1590,-2042.8,0.3103,0.5,0.32,7.2,156,14,295.1,2,0,0,46,1010,1,NAD-SFC,NoSubs
23,5,11,131,18,-62.8,0.617,-9,-9,-999,1190,337.6,0.3103,0.5,0.66,6.2,162,14,294.1,2,0,0,53,1010,1,NAD-SFC,NoSubs
23,5,11,131,19,-64,0.732,-9,-9,-999,1498,551.2,0.3103,0.5,1,7.2,155,14,294.1,2,0,0,56,1010,1,NAD-SFC,NoSubs
23,5,11,131,20,-999,-9,-9,-9,-999,-999,-99999,0.3103,0.5,1,4.1,174,14,293.1,2,0,0,60,1010,99,NAD-SFC,NoSubs
